round,train_objective,train_ce,test_ce,test_accuracy,macro_accuracy,worst_class_accuracy,uplink_packetized_bits,broadcast_downlink_bits,unicast_hybrid_downlink_bits,coordinate_events,messages,replay_rounds,checkpoint_rounds,round_coordinate_events,round_messages,round_uplink_packetized_bits,server_update_norm,aggregate_nonzeros,elapsed_seconds,config_name,method,partition_seed,train_seed,tag
1,2.888499639789831,2.4640588745117187,2.478051171875,0.1031,0.1030999943614006,0.0,56083200,11216640,112166720,0,10,0,1,0,10,56083200,1.0614184141159058,175258,0.6536468998529017,dense_g10,dense,4100,94100,dev
15,2.6104670559768635,2.187782470703125,2.1829670349121093,0.1806,0.18060000240802765,0.0,841248000,89733120,897336000,0,150,0,15,0,10,56083200,0.06818436086177826,175258,8.244730900041759,dense_g10,dense,4100,94100,dev
30,2.4911442152414227,2.0699333251953127,2.0619541442871094,0.2323,0.23229999840259552,0.0,1682496000,173857920,1738588800,0,300,0,30,0,10,56083200,0.061254434287548065,175258,16.37675100006163,dense_g10,dense,4100,94100,dev
45,2.418790610978672,1.9989682250976561,1.9908290466308594,0.2684,0.26840001344680786,0.01899999938905239,2523744000,257982720,2579841600,0,450,0,45,0,10,56083200,0.06633065640926361,175258,24.548205699771643,dense_g10,dense,4100,94100,dev
60,2.358808583324103,1.9403498657226563,1.9334360107421875,0.3084,0.3084000051021576,0.012000000104308128,3364992000,342107520,3421094400,0,600,0,60,0,10,56083200,0.044661931693553925,175258,32.69368899986148,dense_g10,dense,4100,94100,dev
75,2.320947598291014,1.9038443969726562,1.8994135986328124,0.3005,0.3005000054836273,0.03500000014901161,4206240000,426232320,4262347200,0,750,0,75,0,10,56083200,0.05174620822072029,175258,40.835781999863684,dense_g10,dense,4100,94100,dev
90,2.28815411232622,1.8723952392578125,1.8706652099609375,0.3349,0.33489999175071716,0.15000000596046448,5047488000,510357120,5103600000,0,900,0,90,0,10,56083200,0.06248321756720543,175258,48.939337600022554,dense_g10,dense,4100,94100,dev
105,2.2455727529898284,1.8311165161132812,1.8295706115722656,0.3555,0.3554999828338623,0.14399999380111694,5888736000,594481920,5944852800,0,1050,0,105,0,10,56083200,0.07418616116046906,175258,57.13175270007923,dense_g10,dense,4100,94100,dev
120,2.2141765743374826,1.8009910400390625,1.797818911743164,0.356,0.35600000619888306,0.12399999797344208,6729984000,678606720,6786105600,0,1200,0,120,0,10,56083200,0.04887733235955238,175258,65.32201629970223,dense_g10,dense,4100,94100,dev
135,2.1837451001169743,1.7718110107421876,1.7712698303222656,0.3693,0.3693000376224518,0.125,7571232000,762731520,7627358400,0,1350,0,135,0,10,56083200,0.06267963349819183,175258,73.48432149970904,dense_g10,dense,4100,94100,dev
150,2.1605258610637685,1.7497841796875,1.7500372924804688,0.3746,0.37460002303123474,0.14000000059604645,8412480000,846856320,8468611200,0,1500,0,150,0,10,56083200,0.05977587401866913,175258,81.63330309977755,dense_g10,dense,4100,94100,dev
165,2.124618666709104,1.7150797973632812,1.7135688385009766,0.3878,0.387800008058548,0.15700000524520874,9253728000,930981120,9309864000,0,1650,0,165,0,10,56083200,0.0626668706536293,175258,89.8099628998898,dense_g10,dense,4100,94100,dev
180,2.0964238703882323,1.6880387451171874,1.6871013305664062,0.4039,0.4038999676704407,0.2329999953508377,10094976000,1015105920,10151116800,0,1800,0,180,0,10,56083200,0.055422551929950714,175258,97.92974859988317,dense_g10,dense,4100,94100,dev
